,author,title,comment,curriculum,id,year,grade,priority
4434,Горький М.,Песня о буревестнике,,59 ПСШ 8-10,24,1959,10,
4435,Горький М.,Песня о соколе,,59 ПСШ 8-10,24,1959,10,*
4436,Горький М.,Старуха Изергиль,,59 ПСШ 8-10,24,1959,10,*
4437,Горький М.,Фома Гордеев,,59 ПСШ 8-10,24,1959,10,
4438,Горький М.,Челкаш,,59 ПСШ 8-10,24,1959,10,*
4439,Грибоедов А.С.,Горе от ума,,59 ПСШ 8-10,24,1959,8,
4440,Добролюбов Н.А.,Высказывания об обломовщине,,59 ПСШ 8-10,24,1959,9,*
4441,Добролюбов Н.А.,Луч света в темном царстве,в отрывках,59 ПСШ 8-10,24,1959,9,*
4442,Жуковский В.А.,что-то,,59 ПСШ 8-10,24,1959,8,*
4443,Киачели Л.,что-то,,59 ПСШ 8-10,24,1959,10,*
4444,Колас Я.,что-то,,59 ПСШ 8-10,24,1959,10,*
4445,Корнейчук А.Е.,что-то,,59 ПСШ 8-10,24,1959,10,*
4446,Крылов И.А.,что-то,,59 ПСШ 8-10,24,1959,8,*
4447,Купала Я.,что-то,,59 ПСШ 8-10,24,1959,10,*
4448,Лермонтов М.Ю.,Герой нашего времени,,59 ПСШ 8-10,24,1959,8,
4449,Лермонтов М.Ю.,Дума,,59 ПСШ 8-10,24,1959,8,
4450,Лермонтов М.Ю.,Мцыри,,59 ПСШ 8-10,24,1959,8,
4451,Лермонтов М.Ю.,Поэт,,59 ПСШ 8-10,24,1959,8,
4452,Лермонтов М.Ю.,Родина,,59 ПСШ 8-10,24,1959,8,*
4453,Лермонтов М.Ю.,Смерть поэта,,59 ПСШ 8-10,24,1959,8,*
4454,Ломоносов М.В.,что-то,,59 ПСШ 8-10,24,1959,8,
4455,Макаренко А.С.,Педагогическая поэма,,59 ПСШ 8-10,24,1959,10,
4456,Маяковский В.В.,Владимир Ильич Ленин,,59 ПСШ 8-10,24,1959,10,
4457,Маяковский В.В.,Во весь голос,,59 ПСШ 8-10,24,1959,10,*
4458,Маяковский В.В.,Левый марш,,59 ПСШ 8-10,24,1959,10,
4459,Маяковский В.В.,О дряни,,59 ПСШ 8-10,24,1959,10,*
4460,Маяковский В.В.,Прозаседавшиеся,,59 ПСШ 8-10,24,1959,10,
4461,Маяковский В.В.,Рассказ Хренова о Кузнецкстрое и людях Кузнецка,,59 ПСШ 8-10,24,1959,10,
4462,Маяковский В.В.,Стихи о советском паспорте,,59 ПСШ 8-10,24,1959,10,
4463,Маяковский В.В.,Товарищу Нетте пароходу и человеку,,59 ПСШ 8-10,24,1959,10,
4464,Маяковский В.В.,Хорошо!,,59 ПСШ 8-10,24,1959,10,*
4465,Некрасов Н.А.,Кому на Руси жить хорошо,,59 ПСШ 8-10,24,1959,9,
4466,Некрасов Н.А.,О двух великих грешниках,,59 ПСШ 8-10,24,1959,9,
4467,Некрасов Н.А.,Памяти Добролюбова,,59 ПСШ 8-10,24,1959,9,
4468,Некрасов Н.А.,Поэт и гражданин,,59 ПСШ 8-10,24,1959,9,
4469,Некрасов Н.А.,Родина,,59 ПСШ 8-10,24,1959,9,
4470,Некрасов Н.А.,Элегия (Пускай нам говорит изменчивая мода),,59 ПСШ 8-10,24,1959,9,
4471,Островский А.Н.,Гроза,,59 ПСШ 8-10,24,1959,9,*
4472,Островский Н.А.,Как закалялась сталь,,59 ПСШ 8-10,24,1959,10,
4473,Пушкин А.С.,19 октября 1825,,59 ПСШ 8-10,24,1959,8,
4474,Пушкин А.С.,Анчар,,59 ПСШ 8-10,24,1959,8,*
4475,Пушкин А.С.,Арион,,59 ПСШ 8-10,24,1959,8,
4476,Пушкин А.С.,Борис Годунов,,59 ПСШ 8-10,24,1959,8,
4477,Пушкин А.С.,Вновь я посетил,,59 ПСШ 8-10,24,1959,8,*
4478,Пушкин А.С.,Деревня,,59 ПСШ 8-10,24,1959,8,
4479,Пушкин А.С.,Дубровский,,59 ПСШ 8-10,24,1959,8,*
4480,Пушкин А.С.,Евгений Онегин,,59 ПСШ 8-10,24,1959,8,
4481,Пушкин А.С.,История Пугачева,,59 ПСШ 8-10,24,1959,8,
4482,Пушкин А.С.,К морю,,59 ПСШ 8-10,24,1959,8,
4483,Пушкин А.С.,"К Чаадаеву (Любви, надежды, гордой славы…)",,59 ПСШ 8-10,24,1959,8,*
4484,Пушкин А.С.,Капитанская дочка,,59 ПСШ 8-10,24,1959,8,
4485,Пушкин А.С.,Медный всадник,,59 ПСШ 8-10,24,1959,8,
4486,Пушкин А.С.,Маленькие трагедии,,59 ПСШ 8-10,24,1959,8,*
4487,Пушкин А.С.,Осень,,59 ПСШ 8-10,24,1959,8,*
4488,Пушкин А.С.,Памятник,,59 ПСШ 8-10,24,1959,8,
4489,Пушкин А.С.,Повести Белкина,,59 ПСШ 8-10,24,1959,8,*
4490,Пушкин А.С.,Цыганы,,59 ПСШ 8-10,24,1959,8,
4491,Пушкин А.С.,Южные поэмы,,59 ПСШ 8-10,24,1959,8,*
4492,Радищев А.Н.,Путешествие из Петербурга в Москву,"главы: Любани, Пешки",59 ПСШ 8-10,24,1959,8,*
4493,Рылеев К.Ф.,Гражданин,,59 ПСШ 8-10,24,1959,8,
4494,Рылеев К.Ф.,К временщику,,59 ПСШ 8-10,24,1959,8,
4495,Салтыков-Щедрин М.Е.,Коняга,,59 ПСШ 8-10,24,1959,9,
4496,Салтыков-Щедрин М.Е.,"Повесть о том, как один мужик двух генералов прокормил",,59 ПСШ 8-10,24,1959,9,*
4497,Салтыков-Щедрин М.Е.,Премудрый пискарь,,59 ПСШ 8-10,24,1959,9,*
4498,Серафимович А.С.,что-то,,59 ПСШ 8-10,24,1959,10,*
4499,Твардовский А.Т.,Василий Теркин,,59 ПСШ 8-10,24,1959,10,*
4500,Толстой А.Н.,Петр I,,59 ПСШ 8-10,24,1959,10,
4501,Толстой Л.Н.,Анна Каренина,,59 ПСШ 8-10,24,1959,9,*
4502,Толстой Л.Н.,Война и мир,,59 ПСШ 8-10,24,1959,9,*
4503,Толстой Л.Н.,Воскресение,,59 ПСШ 8-10,24,1959,9,*
4504,Толстой Л.Н.,Севастопольские рассказы,,59 ПСШ 8-10,24,1959,9,
4505,Тургенев И.С.,Записки охотника,,59 ПСШ 8-10,24,1959,9,*
4506,Тургенев И.С.,Отцы и дети,,59 ПСШ 8-10,24,1959,9,
4507,Тычина П.Г.,что-то,,59 ПСШ 8-10,24,1959,10,*
4508,Фадеев А.А.,Молодая гвардия,,59 ПСШ 8-10,24,1959,10,
4509,Фадеев А.А.,Разгром,,59 ПСШ 8-10,24,1959,10,*
4510,Фонвизин Д.И.,Недоросль,,59 ПСШ 8-10,24,1959,8,
4511,Фурманов Д.А.,Чапаев,,59 ПСШ 8-10,24,1959,10,
4512,Чернышевский Н.Г.,Что делать?,"гл. Особенный человек, Четвертый сон Веры Павловны, Перемена декораций",59 ПСШ 8-10,24,1959,9,
4513,Чехов А.П.,Вишневый сад,,59 ПСШ 8-10,24,1959,9,
4514,Чехов А.П.,Ионыч,,59 ПСШ 8-10,24,1959,9,*
4515,Шолохов М.А.,Поднятая целина,,59 ПСШ 8-10,24,1959,10,*
4516,Гете И.В.,Фауст,ч.1,59 ПСШ 8-10,24,1959,9,
4517,Лацис В.,что-то,,59 ПСШ 8-10,24,1959,10,*
4518,Шекспир У.,Гамлет,,59 ПСШ 8-10,24,1959,9,
4519,народ,Слово о полку Игореве,,60-61 ПСШ 8-10,25,1960,8,
4520,Ажаев В.Н.,Далеко от Москвы,,60-61 ПСШ 8-10,25,1960,10,
4521,Бедный Д.,что-то,,60-61 ПСШ 8-10,25,1960,10,
4522,Белинский В.Г.,Герой нашего времени,в отрывках,60-61 ПСШ 8-10,25,1960,8,*
4523,Белинский В.Г.,Сочинения Александра Пушкина,статьи 8 и 9,60-61 ПСШ 8-10,25,1960,8,*
4524,Герцен А.И.,что-то,,60-61 ПСШ 8-10,25,1960,9,
4525,Гладков Ф.В.,Цемент,,60-61 ПСШ 8-10,25,1960,10,
4526,Гоголь Н.В.,Мертвые души,ч 1.,60-61 ПСШ 8-10,25,1960,8,*
4527,Гоголь Н.В.,Ревизор,,60-61 ПСШ 8-10,25,1960,8,
4528,Гончар О.Т.,что-то,,60-61 ПСШ 8-10,25,1960,10,
4529,Гончаров И.А.,Обломов,"гл.1, 8, 9 первой части и заключительная глава четверой части романа",60-61 ПСШ 8-10,25,1960,9,*
4530,Горький М.,Владимир Ильич Ленин,,60-61 ПСШ 8-10,25,1960,10,*
4531,Горький М.,Город желтого дьявола,,60-61 ПСШ 8-10,25,1960,10,
4532,Горький М.,Дело Артамоновых,,60-61 ПСШ 8-10,25,1960,10,*
4533,Горький М.,Мать,,60-61 ПСШ 8-10,25,1960,10,*
4534,Горький М.,Мещане,,60-61 ПСШ 8-10,25,1960,10,
4535,Горький М.,Мои университеты,,60-61 ПСШ 8-10,25,1960,10,*
4536,Горький М.,На дне,,60-61 ПСШ 8-10,25,1960,10,*
4537,Горький М.,Песня о буревестнике,,60-61 ПСШ 8-10,25,1960,10,
4538,Горький М.,Песня о соколе,,60-61 ПСШ 8-10,25,1960,10,*
4539,Горький М.,Старуха Изергиль,,60-61 ПСШ 8-10,25,1960,10,*
4540,Горький М.,Фома Гордеев,,60-61 ПСШ 8-10,25,1960,10,
4541,Горький М.,Челкаш,,60-61 ПСШ 8-10,25,1960,10,*
4542,Грибоедов А.С.,Горе от ума,,60-61 ПСШ 8-10,25,1960,8,
4543,Добролюбов Н.А.,Высказывания об обломовщине,,60-61 ПСШ 8-10,25,1960,9,*
4544,Добролюбов Н.А.,Луч света в темном царстве,в отрывках,60-61 ПСШ 8-10,25,1960,9,*
4545,Жуковский В.А.,что-то,,60-61 ПСШ 8-10,25,1960,8,*
4546,Киачели Л.,что-то,,60-61 ПСШ 8-10,25,1960,10,*
4547,Колас Я.,что-то,,60-61 ПСШ 8-10,25,1960,10,*
4548,Корнейчук А.Е.,что-то,,60-61 ПСШ 8-10,25,1960,10,*
4549,Крылов И.А.,что-то,,60-61 ПСШ 8-10,25,1960,8,*
4550,Купала Я.,что-то,,60-61 ПСШ 8-10,25,1960,10,*
4551,Лермонтов М.Ю.,Герой нашего времени,,60-61 ПСШ 8-10,25,1960,8,
4552,Лермонтов М.Ю.,Дума,,60-61 ПСШ 8-10,25,1960,8,
4553,Лермонтов М.Ю.,Мцыри,,60-61 ПСШ 8-10,25,1960,8,
4554,Лермонтов М.Ю.,Поэт,,60-61 ПСШ 8-10,25,1960,8,
4555,Лермонтов М.Ю.,Родина,,60-61 ПСШ 8-10,25,1960,8,*
4556,Лермонтов М.Ю.,Смерть поэта,,60-61 ПСШ 8-10,25,1960,8,*
4557,Ломоносов М.В.,что-то,,60-61 ПСШ 8-10,25,1960,8,
4558,Макаренко А.С.,Педагогическая поэма,,60-61 ПСШ 8-10,25,1960,10,
4559,Маяковский В.В.,Владимир Ильич Ленин,,60-61 ПСШ 8-10,25,1960,10,
4560,Маяковский В.В.,Во весь голос,,60-61 ПСШ 8-10,25,1960,10,*
4561,Маяковский В.В.,Левый марш,,60-61 ПСШ 8-10,25,1960,10,
4562,Маяковский В.В.,О дряни,,60-61 ПСШ 8-10,25,1960,10,*
4563,Маяковский В.В.,Прозаседавшиеся,,60-61 ПСШ 8-10,25,1960,10,
4564,Маяковский В.В.,Рассказ Хренова о Кузнецкстрое и людях Кузнецка,,60-61 ПСШ 8-10,25,1960,10,
4565,Маяковский В.В.,Стихи о советском паспорте,,60-61 ПСШ 8-10,25,1960,10,
4566,Маяковский В.В.,Товарищу Нетте пароходу и человеку,,60-61 ПСШ 8-10,25,1960,10,
4567,Маяковский В.В.,Хорошо!,,60-61 ПСШ 8-10,25,1960,10,*
4568,Некрасов Н.А.,Кому на Руси жить хорошо,,60-61 ПСШ 8-10,25,1960,9,
4569,Некрасов Н.А.,О двух великих грешниках,,60-61 ПСШ 8-10,25,1960,9,
4570,Некрасов Н.А.,Памяти Добролюбова,,60-61 ПСШ 8-10,25,1960,9,
4571,Некрасов Н.А.,Поэт и гражданин,,60-61 ПСШ 8-10,25,1960,9,
4572,Некрасов Н.А.,Родина,,60-61 ПСШ 8-10,25,1960,9,
4573,Некрасов Н.А.,Элегия (Пускай нам говорит изменчивая мода),,60-61 ПСШ 8-10,25,1960,9,
4574,Островский А.Н.,Гроза,,60-61 ПСШ 8-10,25,1960,9,*
4575,Островский Н.А.,Как закалялась сталь,,60-61 ПСШ 8-10,25,1960,10,*
4576,Пушкин А.С.,19 октября 1825,,60-61 ПСШ 8-10,25,1960,8,
4577,Пушкин А.С.,Анчар,,60-61 ПСШ 8-10,25,1960,8,*
4578,Пушкин А.С.,Арион,,60-61 ПСШ 8-10,25,1960,8,
4579,Пушкин А.С.,Борис Годунов,,60-61 ПСШ 8-10,25,1960,8,
4580,Пушкин А.С.,Вновь я посетил,,60-61 ПСШ 8-10,25,1960,8,*
4581,Пушкин А.С.,Деревня,,60-61 ПСШ 8-10,25,1960,8,
4582,Пушкин А.С.,Дубровский,,60-61 ПСШ 8-10,25,1960,8,*
4583,Пушкин А.С.,Евгений Онегин,,60-61 ПСШ 8-10,25,1960,8,
4584,Пушкин А.С.,История Пугачева,,60-61 ПСШ 8-10,25,1960,8,
4585,Пушкин А.С.,К морю,,60-61 ПСШ 8-10,25,1960,8,
4586,Пушкин А.С.,"К Чаадаеву (Любви, надежды, гордой славы…)",,60-61 ПСШ 8-10,25,1960,8,*
4587,Пушкин А.С.,Капитанская дочка,,60-61 ПСШ 8-10,25,1960,8,
4588,Пушкин А.С.,Медный всадник,,60-61 ПСШ 8-10,25,1960,8,
4589,Пушкин А.С.,Маленькие трагедии,,60-61 ПСШ 8-10,25,1960,8,*
4590,Пушкин А.С.,Осень,,60-61 ПСШ 8-10,25,1960,8,*
4591,Пушкин А.С.,Памятник,,60-61 ПСШ 8-10,25,1960,8,
4592,Пушкин А.С.,Повести Белкина,,60-61 ПСШ 8-10,25,1960,8,*
4593,Пушкин А.С.,Цыганы,,60-61 ПСШ 8-10,25,1960,8,
4594,Пушкин А.С.,Южные поэмы,,60-61 ПСШ 8-10,25,1960,8,*
4595,Радищев А.Н.,Путешествие из Петербурга в Москву,"главы: Любани, Пешки",60-61 ПСШ 8-10,25,1960,8,*
4596,Рылеев К.Ф.,Гражданин,,60-61 ПСШ 8-10,25,1960,8,
4597,Рылеев К.Ф.,К временщику,,60-61 ПСШ 8-10,25,1960,8,
4598,Салтыков-Щедрин М.Е.,Коняга,,60-61 ПСШ 8-10,25,1960,9,
4599,Салтыков-Щедрин М.Е.,"Повесть о том, как один мужик двух генералов прокормил",,60-61 ПСШ 8-10,25,1960,9,*
4600,Салтыков-Щедрин М.Е.,Премудрый пискарь,,60-61 ПСШ 8-10,25,1960,9,*
4601,Серафимович А.С.,что-то,,60-61 ПСШ 8-10,25,1960,10,*
4602,Твардовский А.Т.,Василий Теркин,,60-61 ПСШ 8-10,25,1960,10,*
4603,Толстой А.Н.,Петр I,,60-61 ПСШ 8-10,25,1960,10,
4604,Толстой Л.Н.,Анна Каренина,,60-61 ПСШ 8-10,25,1960,9,*
4605,Толстой Л.Н.,Война и мир,,60-61 ПСШ 8-10,25,1960,9,*
4606,Толстой Л.Н.,Воскресение,,60-61 ПСШ 8-10,25,1960,9,*
4607,Толстой Л.Н.,Севастопольские рассказы,,60-61 ПСШ 8-10,25,1960,9,
4608,Тургенев И.С.,Записки охотника,,60-61 ПСШ 8-10,25,1960,9,*
4609,Тургенев И.С.,Отцы и дети,,60-61 ПСШ 8-10,25,1960,9,
4610,Тычина П.Г.,что-то,,60-61 ПСШ 8-10,25,1960,10,*
4611,Фадеев А.А.,Молодая гвардия,,60-61 ПСШ 8-10,25,1960,10,
4612,Фадеев А.А.,Разгром,,60-61 ПСШ 8-10,25,1960,10,*
4613,Фонвизин Д.И.,Недоросль,,60-61 ПСШ 8-10,25,1960,8,*
4614,Фурманов Д.А.,Чапаев,,60-61 ПСШ 8-10,25,1960,10,*
4615,Чернышевский Н.Г.,Что делать?,главы: Особенный человек; Четвертый сон Веры Павловны; Перемена декораций,60-61 ПСШ 8-10,25,1960,9,
4616,Чехов А.П.,Вишневый сад,,60-61 ПСШ 8-10,25,1960,9,
4617,Чехов А.П.,Ионыч,,60-61 ПСШ 8-10,25,1960,9,*
4618,Шолохов М.А.,Поднятая целина,,60-61 ПСШ 8-10,25,1960,10,
4619,Гете И.В.,Фауст,ч.1,60-61 ПСШ 8-10,25,1960,9,
4620,Лацис В.,что-то,,60-61 ПСШ 8-10,25,1960,10,*
4621,Шекспир У.,Гамлет,,60-61 ПСШ 8-10,25,1960,9,
4622,народ,Слово о полку Игореве,,61-62 ПСШ 8-10,26,1961,8,
4623,Бедный Д.,что-то,,61-62 ПСШ 8-10,26,1961,10,
4624,Белинский В.Г.,Герой нашего времени,в отрывках,61-62 ПСШ 8-10,26,1961,8,*
4625,Белинский В.Г.,Сочинения Александра Пушкина,статьи 8 и 9,61-62 ПСШ 8-10,26,1961,8,*
4626,Герцен А.И.,что-то,,61-62 ПСШ 8-10,26,1961,9,
4627,Гладков Ф.В.,Цемент,,61-62 ПСШ 8-10,26,1961,10,
4628,Гоголь Н.В.,Мертвые души,ч 1.,61-62 ПСШ 8-10,26,1961,8,*
4629,Гоголь Н.В.,Ревизор,,61-62 ПСШ 8-10,26,1961,8,*
4630,Гончар О.Т.,что-то,,61-62 ПСШ 8-10,26,1961,10,
4631,Гончаров И.А.,Обломов,"гл.1, 8, 9 первой части и заключительная глава четверой части романа",61-62 ПСШ 8-10,26,1961,9,*
4632,Горький М.,Владимир Ильич Ленин,,61-62 ПСШ 8-10,26,1961,10,*
4633,Горький М.,Город желтого дьявола,,61-62 ПСШ 8-10,26,1961,10,
4634,Горький М.,Дело Артамоновых,,61-62 ПСШ 8-10,26,1961,10,*
4635,Горький М.,Мать,,61-62 ПСШ 8-10,26,1961,10,*
4636,Горький М.,Мещане,,61-62 ПСШ 8-10,26,1961,10,
4637,Горький М.,Мои университеты,,61-62 ПСШ 8-10,26,1961,10,*
4638,Горький М.,На дне,,61-62 ПСШ 8-10,26,1961,10,*
4639,Горький М.,Песня о буревестнике,,61-62 ПСШ 8-10,26,1961,10,
4640,Горький М.,Песня о соколе,,61-62 ПСШ 8-10,26,1961,10,*
4641,Горький М.,Старуха Изергиль,,61-62 ПСШ 8-10,26,1961,10,*
4642,Горький М.,Фома Гордеев,,61-62 ПСШ 8-10,26,1961,10,
4643,Горький М.,Челкаш,,61-62 ПСШ 8-10,26,1961,10,*
4644,Грибоедов А.С.,Горе от ума,,61-62 ПСШ 8-10,26,1961,8,
4645,Добролюбов Н.А.,Высказывания об обломовщине,,61-62 ПСШ 8-10,26,1961,9,*
4646,Добролюбов Н.А.,Луч света в темном царстве,в отрывках,61-62 ПСШ 8-10,26,1961,9,*
4647,Жуковский В.А.,что-то,,61-62 ПСШ 8-10,26,1961,8,*
4648,Киачели Л.,что-то,,61-62 ПСШ 8-10,26,1961,10,*
4649,Колас Я.,что-то,,61-62 ПСШ 8-10,26,1961,10,*
4650,Корнейчук А.Е.,что-то,,61-62 ПСШ 8-10,26,1961,10,*
4651,Кочетов В.А.,Журбины,,61-62 ПСШ 8-10,26,1961,10,*
4652,Крылов И.А.,что-то,,61-62 ПСШ 8-10,26,1961,8,*
4653,Купала Я.,что-то,,61-62 ПСШ 8-10,26,1961,10,*
4654,Лермонтов М.Ю.,Герой нашего времени,,61-62 ПСШ 8-10,26,1961,8,
4655,Лермонтов М.Ю.,Дума,,61-62 ПСШ 8-10,26,1961,8,
4656,Лермонтов М.Ю.,Мцыри,,61-62 ПСШ 8-10,26,1961,8,
4657,Лермонтов М.Ю.,Поэт,,61-62 ПСШ 8-10,26,1961,8,
4658,Лермонтов М.Ю.,Родина,,61-62 ПСШ 8-10,26,1961,8,*
4659,Лермонтов М.Ю.,Смерть поэта,,61-62 ПСШ 8-10,26,1961,8,*
4660,Ломоносов М.В.,что-то,,61-62 ПСШ 8-10,26,1961,8,
4661,Макаренко А.С.,Педагогическая поэма,,61-62 ПСШ 8-10,26,1961,10,
4662,Маяковский В.В.,Владимир Ильич Ленин,,61-62 ПСШ 8-10,26,1961,10,
4663,Маяковский В.В.,Во весь голос,,61-62 ПСШ 8-10,26,1961,10,*
4664,Маяковский В.В.,Левый марш,,61-62 ПСШ 8-10,26,1961,10,
4665,Маяковский В.В.,О дряни,,61-62 ПСШ 8-10,26,1961,10,*
4666,Маяковский В.В.,Прозаседавшиеся,,61-62 ПСШ 8-10,26,1961,10,
4667,Маяковский В.В.,Рассказ Хренова о Кузнецкстрое и людях Кузнецка,,61-62 ПСШ 8-10,26,1961,10,
4668,Маяковский В.В.,Стихи о советском паспорте,,61-62 ПСШ 8-10,26,1961,10,
4669,Маяковский В.В.,Товарищу Нетте пароходу и человеку,,61-62 ПСШ 8-10,26,1961,10,
4670,Маяковский В.В.,Хорошо!,,61-62 ПСШ 8-10,26,1961,10,*
4671,Некрасов Н.А.,Кому на Руси жить хорошо,,61-62 ПСШ 8-10,26,1961,9,
4672,Некрасов Н.А.,О двух великих грешниках,,61-62 ПСШ 8-10,26,1961,9,
4673,Некрасов Н.А.,Памяти Добролюбова,,61-62 ПСШ 8-10,26,1961,9,
4674,Некрасов Н.А.,Поэт и гражданин,,61-62 ПСШ 8-10,26,1961,9,
4675,Некрасов Н.А.,Родина,,61-62 ПСШ 8-10,26,1961,9,
4676,Некрасов Н.А.,Элегия (Пускай нам говорит изменчивая мода),,61-62 ПСШ 8-10,26,1961,9,
4677,Островский А.Н.,Гроза,,61-62 ПСШ 8-10,26,1961,9,*
4678,Островский Н.А.,Как закалялась сталь,,61-62 ПСШ 8-10,26,1961,10,*
4679,Пушкин А.С.,19 октября 1825,,61-62 ПСШ 8-10,26,1961,8,
4680,Пушкин А.С.,Анчар,,61-62 ПСШ 8-10,26,1961,8,*
4681,Пушкин А.С.,Арион,,61-62 ПСШ 8-10,26,1961,8,
4682,Пушкин А.С.,Борис Годунов,,61-62 ПСШ 8-10,26,1961,8,
4683,Пушкин А.С.,Вновь я посетил,,61-62 ПСШ 8-10,26,1961,8,*
4684,Пушкин А.С.,Деревня,,61-62 ПСШ 8-10,26,1961,8,
4685,Пушкин А.С.,Дубровский,,61-62 ПСШ 8-10,26,1961,8,*
4686,Пушкин А.С.,Евгений Онегин,,61-62 ПСШ 8-10,26,1961,8,
4687,Пушкин А.С.,История Пугачева,,61-62 ПСШ 8-10,26,1961,8,
4688,Пушкин А.С.,К морю,,61-62 ПСШ 8-10,26,1961,8,
4689,Пушкин А.С.,"К Чаадаеву (Любви, надежды, гордой славы…)",,61-62 ПСШ 8-10,26,1961,8,*
4690,Пушкин А.С.,Капитанская дочка,,61-62 ПСШ 8-10,26,1961,8,
4691,Пушкин А.С.,Медный всадник,,61-62 ПСШ 8-10,26,1961,8,
4692,Пушкин А.С.,Маленькие трагедии,,61-62 ПСШ 8-10,26,1961,8,*
4693,Пушкин А.С.,Осень,,61-62 ПСШ 8-10,26,1961,8,*
4694,Пушкин А.С.,Памятник,,61-62 ПСШ 8-10,26,1961,8,
4695,Пушкин А.С.,Повести Белкина,,61-62 ПСШ 8-10,26,1961,8,*
4696,Пушкин А.С.,Цыганы,,61-62 ПСШ 8-10,26,1961,8,
4697,Пушкин А.С.,Южные поэмы,,61-62 ПСШ 8-10,26,1961,8,*
4698,Радищев А.Н.,Путешествие из Петербурга в Москву,"главы: Любани, Пешки",61-62 ПСШ 8-10,26,1961,8,*
4699,Рылеев К.Ф.,Гражданин,,61-62 ПСШ 8-10,26,1961,8,
4700,Рылеев К.Ф.,К временщику,,61-62 ПСШ 8-10,26,1961,8,
4701,Салтыков-Щедрин М.Е.,Коняга,,61-62 ПСШ 8-10,26,1961,9,
4702,Салтыков-Щедрин М.Е.,"Повесть о том, как один мужик двух генералов прокормил",,61-62 ПСШ 8-10,26,1961,9,*
4703,Салтыков-Щедрин М.Е.,Премудрый пискарь,,61-62 ПСШ 8-10,26,1961,9,*
4704,Серафимович А.С.,что-то,,61-62 ПСШ 8-10,26,1961,10,*
4705,Твардовский А.Т.,Василий Теркин,,61-62 ПСШ 8-10,26,1961,10,*
4706,Толстой А.Н.,Петр I,,61-62 ПСШ 8-10,26,1961,10,
4707,Толстой Л.Н.,Анна Каренина,,61-62 ПСШ 8-10,26,1961,9,*
4708,Толстой Л.Н.,Война и мир,,61-62 ПСШ 8-10,26,1961,9,*
4709,Толстой Л.Н.,Воскресение,,61-62 ПСШ 8-10,26,1961,9,*
4710,Толстой Л.Н.,Севастопольские рассказы,,61-62 ПСШ 8-10,26,1961,9,
4711,Тургенев И.С.,Записки охотника,,61-62 ПСШ 8-10,26,1961,9,*
4712,Тургенев И.С.,Отцы и дети,,61-62 ПСШ 8-10,26,1961,9,*
4713,Тычина П.Г.,что-то,,61-62 ПСШ 8-10,26,1961,10,
4714,Фадеев А.А.,Молодая гвардия,,61-62 ПСШ 8-10,26,1961,10,
4715,Фадеев А.А.,Разгром,,61-62 ПСШ 8-10,26,1961,10,*
4716,Фонвизин Д.И.,Недоросль,,61-62 ПСШ 8-10,26,1961,8,*
4717,Фурманов Д.А.,Чапаев,,61-62 ПСШ 8-10,26,1961,10,*
4718,Чернышевский Н.Г.,Что делать?,главы: Особенный человек; Четвертый сон Веры Павловны; Перемена декораций,61-62 ПСШ 8-10,26,1961,9,
4719,Чехов А.П.,Вишневый сад,,61-62 ПСШ 8-10,26,1961,9,
4720,Чехов А.П.,Ионыч,,61-62 ПСШ 8-10,26,1961,9,*
4721,Шолохов М.А.,Поднятая целина,,61-62 ПСШ 8-10,26,1961,10,*
4722,Гете И.В.,Фауст,ч.1,61-62 ПСШ 8-10,26,1961,9,
4723,Лацис В.,что-то,,61-62 ПСШ 8-10,26,1961,10,*
4724,Шекспир У.,Гамлет,,61-62 ПСШ 8-10,26,1961,9,
4903,народ,Слово о полку Игореве,,64-65 ПСШ 9-10,29,1964,9,*
4904,Бедный Д.,Главная улица,,64-65 ПСШ 9-10,29,1964,11,
4905,Бедный Д.,Кларнет и рожок,,64-65 ПСШ 9-10,29,1964,11,
4906,Бедный Д.,Мой стих,,64-65 ПСШ 9-10,29,1964,11,
4907,Бедный Д.,Я верю в свой народ,,64-65 ПСШ 9-10,29,1964,11,
4908,Белинский В.Г.,Герой нашего времени,в отрывках,64-65 ПСШ 9-10,29,1964,9,*
4909,Белинский В.Г.,Сочинения Александра Пушкина,"8,9 отрывки",64-65 ПСШ 9-10,29,1964,9,
4910,Блок А.А.,Двенадцать,,64-65 ПСШ 9-10,29,1964,11,*
4911,Герцен А.И.,что-то,,64-65 ПСШ 9-10,29,1964,9,
4912,Гладков Ф.В.,Цемент,,64-65 ПСШ 9-10,29,1964,11,*
4913,Гоголь Н.В.,Мертвые души,том 1.,64-65 ПСШ 9-10,29,1964,9,
4914,Гончар О.Т.,Знаменосцы,,64-65 ПСШ 9-10,29,1964,11,
4915,Гончаров И.А.,Обломов,,64-65 ПСШ 9-10,29,1964,10,*
4916,Горький М.,Владимир Ильич Ленин,,64-65 ПСШ 9-10,29,1964,11,*
4917,Горький М.,Город желтого дьявола,,64-65 ПСШ 9-10,29,1964,11,*
4918,Горький М.,Дело Артамоновых,,64-65 ПСШ 9-10,29,1964,11,*
4919,Горький М.,Егор Булычев и другие,,64-65 ПСШ 9-10,29,1964,11,
4920,Горький М.,Жизнь Клима Самгина,,64-65 ПСШ 9-10,29,1964,11,*
4921,Горький М.,Мать,,64-65 ПСШ 9-10,29,1964,11,*
4922,Горький М.,Мещане,,64-65 ПСШ 9-10,29,1964,11,
4923,Горький М.,Мои университеты,,64-65 ПСШ 9-10,29,1964,11,*
