,Unnamed: 0,author,title,comment,curriculum,id,year,grade,priority,1947,1948,au_48,au_47
4445,6130,Погодин Н.Ф.,Человек с ружьем,,75-76 ПВСШ,36,1975,10,*,0,0,0,0
4446,6131,Прокофьев А.А.,Избранные стихотворения,,75-76 ПВСШ,36,1975,10,*,0,0,0,0
4447,6132,Проскурин П.Л.,Судьба,,75-76 ПВСШ,36,1975,10,*,0,0,0,0
4448,6133,Пушкин А.С.,Анчар,,75-76 ПВСШ,36,1975,8,,1,1,1,1
4449,6134,Пушкин А.С.,Арион,,75-76 ПВСШ,36,1975,8,,1,1,1,1
4450,6135,Пушкин А.С.,Борис Годунов,,75-76 ПВСШ,36,1975,8,*,0,1,1,1
4451,6136,Пушкин А.С.,В Сибирь,,75-76 ПВСШ,36,1975,8,,1,1,1,1
4452,6137,Пушкин А.С.,Вновь я посетил,,75-76 ПВСШ,36,1975,8,,1,1,1,1
4453,6138,Пушкин А.С.,Вольность,,75-76 ПВСШ,36,1975,8,*,1,1,1,1
4454,6139,Пушкин А.С.,Деревня,,75-76 ПВСШ,36,1975,8,*,1,1,1,1
4455,6140,Пушкин А.С.,Дубровский,,75-76 ПВСШ,36,1975,8,*,1,1,1,1
4456,6141,Пушкин А.С.,Евгений Онегин,,75-76 ПВСШ,36,1975,8,,1,1,1,1
4457,6142,Пушкин А.С.,К А.П. Керн,,75-76 ПВСШ,36,1975,8,,1,1,1,1
4458,6143,Пушкин А.С.,К морю,,75-76 ПВСШ,36,1975,8,,1,0,1,1
4459,6144,Пушкин А.С.,"К Чаадаеву (Любви, надежды, гордой славы…)",,75-76 ПВСШ,36,1975,8,*,1,1,1,1
4460,6145,Пушкин А.С.,Капитанская дочка,,75-76 ПВСШ,36,1975,8,*,1,1,1,1
4461,6146,Пушкин А.С.,Маленькие трагедии,,75-76 ПВСШ,36,1975,8,*,0,0,1,1
4462,6147,Пушкин А.С.,Медный всадник,,75-76 ПВСШ,36,1975,8,*,1,1,1,1
4463,6148,Пушкин А.С.,На холмах Грузии лежит ночная мгла,,75-76 ПВСШ,36,1975,8,,0,0,1,1
4464,6149,Пушкин А.С.,Осень,,75-76 ПВСШ,36,1975,8,,1,1,1,1
4465,6150,Пушкин А.С.,Памятник,,75-76 ПВСШ,36,1975,8,,1,1,1,1
4466,6151,Пушкин А.С.,Пиковая дама,,75-76 ПВСШ,36,1975,8,*,1,0,1,1
4467,6152,Пушкин А.С.,Повести Белкина,,75-76 ПВСШ,36,1975,8,*,1,1,1,1
4468,6153,Пушкин А.С.,Пророк,,75-76 ПВСШ,36,1975,8,,1,1,1,1
4469,6154,Пушкин А.С.,Южные поэмы,,75-76 ПВСШ,36,1975,8,*,1,0,1,1
4470,6155,Пушкин А.С.,Я вас любил...,,75-76 ПВСШ,36,1975,8,,0,0,1,1
4471,6156,Радищев А.Н.,Путешествие из Петербурга в Москву,главы: Любани; Пешки; Спасская полесть; общий обзор с чтением отрывков из глав по выбору учителя,75-76 ПВСШ,36,1975,8,,1,1,1,1
4472,6157,Рзы Р.,Избранные стихотворения,,75-76 ПВСШ,36,1975,10,*,0,0,0,0
4473,6158,Рождественский Р.И.,Избранные стихотворения,,75-76 ПВСШ,36,1975,10,*,0,0,0,0
4474,6159,Рылеев К.Ф.,Гражданин,,75-76 ПВСШ,36,1975,8,,1,1,1,1
4475,6160,Рылеев К.Ф.,Иван Сусанин,,75-76 ПВСШ,36,1975,8,,1,0,1,1
4476,6161,Рылеев К.Ф.,Наливайко,отрывки,75-76 ПВСШ,36,1975,8,,0,0,1,1
4477,6162,Рыленков Н.И.,Избранные стихотворения,,75-76 ПВСШ,36,1975,10,*,0,0,0,0
4478,6164,Салтыков-Щедрин М.Е.,Господа Головлевы,"главы: Любани, Спасская полесть",75-76 ПВСШ,36,1975,9,,1,1,1,1
4479,6165,Салтыков-Щедрин М.Е.,Дикий помещик,,75-76 ПВСШ,36,1975,9,,0,0,1,1
4480,6166,Салтыков-Щедрин М.Е.,Премудрый пискарь,,75-76 ПВСШ,36,1975,9,,0,0,1,1
4481,6168,Серафимович А.С.,Железный поток,,75-76 ПВСШ,36,1975,10,*,0,1,1,0
4482,6169,Симонов К.М.,Живые и мертвые,,75-76 ПВСШ,36,1975,10,*,0,0,1,0
4483,6170,Симонов К.М.,Русские люди,,75-76 ПВСШ,36,1975,10,*,0,0,1,0
4484,6171,Смеляков Я.В.,Избранные стихотворения,,75-76 ПВСШ,36,1975,10,*,0,0,0,0
4485,6172,Соболев Л.С.,Морская душа,,75-76 ПВСШ,36,1975,10,*,0,0,0,0
4486,6174,Стельмах М.,Кровь людская - не водица,,75-76 ПВСШ,36,1975,10,*,0,0,0,0
4487,6179,Твардовский А.Т.,Василий Теркин,,75-76 ПВСШ,36,1975,10,,0,1,1,0
4488,6180,Твардовский А.Т.,Две кузницы,,75-76 ПВСШ,36,1975,10,,0,0,1,0
4489,6181,Твардовский А.Т.,Дом у дороги,,75-76 ПВСШ,36,1975,10,,0,0,1,0
4490,6182,Твардовский А.Т.,За далью даль,На Ангаре,75-76 ПВСШ,36,1975,10,,0,0,1,0
4491,6185,Толстой А.Н.,Публицистика,,75-76 ПВСШ,36,1975,10,*,0,0,1,1
4492,6186,Толстой А.Н.,Петр I,,75-76 ПВСШ,36,1975,10,,1,1,1,1
4493,6187,Толстой Л.Н.,Анна Каренина,,75-76 ПВСШ,36,1975,9,*,1,1,1,1
4494,6188,Толстой Л.Н.,Война и мир,,75-76 ПВСШ,36,1975,9,,1,1,1,1
4495,6189,Толстой Л.Н.,Воскресение,,75-76 ПВСШ,36,1975,9,*,1,1,1,1
4496,6190,Толстой Л.Н.,Детство. Отрочество. Юность,,75-76 ПВСШ,36,1975,9,*,1,1,1,1
4497,6191,Толстой Л.Н.,Севастопольские рассказы,,75-76 ПВСШ,36,1975,9,*,1,1,1,1
4498,6192,Тренев К.А.,Любовь Яровая,,75-76 ПВСШ,36,1975,10,*,0,0,0,0
4499,6193,Тувим Ю.,Стихотворения,,75-76 ПВСШ,36,1975,10,*,0,0,0,0
4500,6194,Тургенев И.С.,Записки охотника,,75-76 ПВСШ,36,1975,9,*,1,1,1,1
4501,6195,Тургенев И.С.,Отцы и дети,,75-76 ПВСШ,36,1975,9,,1,1,1,1
4502,6196,Тургенев И.С.,Порог,,75-76 ПВСШ,36,1975,9,*,0,0,1,1
4503,6197,Турсун-заде М.,Избранные стихотворения,,75-76 ПВСШ,36,1975,10,*,0,0,0,0
4504,6200,Тычина П.Г.,Похороны друга,,75-76 ПВСШ,36,1975,10,,0,0,0,0
4505,6201,Фадеев А.А.,Молодая гвардия,,75-76 ПВСШ,36,1975,10,*,1,1,1,1
4506,6202,Фадеев А.А.,Разгром,,75-76 ПВСШ,36,1975,10,,1,1,1,1
4507,6203,Федоров В.Д.,Избранные стихотворения,,75-76 ПВСШ,36,1975,10,*,0,0,0,0
4508,6204,Фонвизин Д.И.,Недоросль,обзор,75-76 ПВСШ,36,1975,8,,1,1,1,1
4509,6205,Фурманов Д.А.,Чапаев,,75-76 ПВСШ,36,1975,10,*,0,1,1,0
4510,6208,Чаковский А.Б.,Блокада,,75-76 ПВСШ,36,1975,10,*,0,0,0,0
4511,6210,Чернышевский Н.Г.,Что делать?,,75-76 ПВСШ,36,1975,9,,1,1,1,1
4512,6211,Чехов А.П.,Вишневый сад,,75-76 ПВСШ,36,1975,9,,1,1,1,1
4513,6212,Чехов А.П.,Ионыч,,75-76 ПВСШ,36,1975,9,,1,1,1,1
4514,6213,Шагинян М.С.,Четыре урока у Ленина,,75-76 ПВСШ,36,1975,10,*,0,0,0,0
4515,6215,Шолохов М.А.,Поднятая целина,,75-76 ПВСШ,36,1975,10,,1,1,1,1
4516,6216,Шолохов М.А.,Судьба человека,,75-76 ПВСШ,36,1975,10,,0,0,1,1
4517,6217,Шолохов М.А.,Публицистика,,75-76 ПВСШ,36,1975,10,*,0,0,1,1
4518,6218,Эренбург И.Г.,Публицистка,,75-76 ПВСШ,36,1975,10,*,0,0,0,0
4519,6219,Яновский Ю.И.,Всадники,,75-76 ПВСШ,36,1975,10,*,0,0,0,0
4520,6220,Байрон Д.,Душа моя мрачна,,75-76 ПВСШ,36,1975,8,,0,0,1,1
4521,6221,Байрон Д.,Из дневника в Кефалонии,,75-76 ПВСШ,36,1975,8,,0,0,1,1
4522,6222,Байрон Д.,Паломничество Чайльд-Гарольда,,75-76 ПВСШ,36,1975,8,,1,1,1,1
4523,6223,Бальзак О.,Гобсек,,75-76 ПВСШ,36,1975,9,,0,1,1,0
4524,6224,Брехт Б.,Жизнь Галилея,,75-76 ПВСШ,36,1975,10,*,0,0,0,0
4525,6225,Гете И.В.,Фауст,"Пролог на небесах, сц.2 У гордских ворот, сц.3 и 4 Кабинет Фауста, сц.12 Сад, сц.19 Ночь. Улица перед домом Гретхен, сц.25 Тюрьма, посл. монолог Фауста из 2ой части",75-76 ПВСШ,36,1975,9,,1,1,1,1
4526,6226,Димов Д.,Табак,,75-76 ПВСШ,36,1975,10,*,0,0,0,0
4527,6227,Зегерс А.,Седьмой крест,,75-76 ПВСШ,36,1975,10,*,0,0,0,0
4528,6228,Мольер Ж.Б.,Мещанин во дворянстве,обзор,75-76 ПВСШ,36,1975,8,,0,1,1,0
4529,6229,Неруда П.,Стихотворения,,75-76 ПВСШ,36,1975,10,*,0,0,0,0
4530,6230,Сент-Экзюпери А.,Земля людей,,75-76 ПВСШ,36,1975,10,*,0,0,0,0
4531,6231,Сент-Экзюпери А.,Маленький принц,,75-76 ПВСШ,36,1975,10,*,0,0,0,0
4532,6232,Фучик Ю.,Репортаж с петлей на шее,,75-76 ПВСШ,36,1975,10,*,0,0,0,0
4533,6233,Хемингуэй Э.,Старик и море,,75-76 ПВСШ,36,1975,10,*,0,0,0,0
4534,6234,Шекспир У.,Гамлет,,75-76 ПВСШ,36,1975,9,,1,0,1,1
4535,6238,Руставели Ш.,Витязь в тигровой шкуре,,76-77 ПВСШ,37,1976,8,*,1,0,0,1
4536,6239,Абашидзе И.В.,Избранные стихотворения,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4537,6240,Абрамов Ф.А.,Две зимы и три лета,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4538,6241,Авижюс Й.,Потерянный кров,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4539,6242,Айбек М.,Священная кровь,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4540,6244,Айтматов Ч.,Материнское поле,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4541,6245,Айтматов Ч.,"Прощай, Гульсары!",,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4542,6247,Алигер М.И.,Зоя,,76-77 ПВСШ,37,1976,10,*,0,1,1,0
4543,6248,Антокольский П.Г.,Сын,,76-77 ПВСШ,37,1976,10,*,0,1,1,0
4544,6249,Антонов С.П.,Повести и рассказы,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4545,6253,Бек А.А.,Волоколамское шоссе,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4546,6254,Белинский В.Г.,"Статьи о Пушкине, Лермонове, Гоголе, письмо к Гоголю",,76-77 ПВСШ,37,1976,8,,0,0,1,1
4547,6255,Белинский В.Г.,Взгляд на русскую литературу 1847г.,,76-77 ПВСШ,37,1976,8,,0,0,1,1
4548,6256,Белинский В.Г.,Герой нашего времени,в отрывках,76-77 ПВСШ,37,1976,8,,1,1,1,1
4549,6257,Белинский В.Г.,Сочинения Александра Пушкина,"8,9 отрывки",76-77 ПВСШ,37,1976,8,,1,1,1,1
4550,6258,Белинский В.Г.,Стихотворения Лермонтова,отрывки,76-77 ПВСШ,37,1976,8,,1,1,1,1
4551,6259,Блок А.А.,Двенадцать,,76-77 ПВСШ,37,1976,10,,1,0,0,1
4552,6260,Блок А.А.,На железной дороге,,76-77 ПВСШ,37,1976,10,,0,0,0,1
4553,6261,Блок А.А.,Незнакомка,,76-77 ПВСШ,37,1976,10,,0,0,0,1
4554,6262,Блок А.А.,"О доблестях, о подвигах, о славе…",,76-77 ПВСШ,37,1976,10,,0,0,0,1
4555,6263,Блок А.А.,"О, весна, без конца и без краю…",,76-77 ПВСШ,37,1976,10,,0,0,0,1
4556,6264,Блок А.А.,Россия,,76-77 ПВСШ,37,1976,10,,0,0,0,1
4557,6265,Блок А.А.,Соловьиный сад,,76-77 ПВСШ,37,1976,10,,0,0,0,1
4558,6266,Блок А.А.,Фабрика,,76-77 ПВСШ,37,1976,10,,0,0,0,1
4559,6267,Бондарев Ю.В.,Горячий снег,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4560,6269,Бровка П.У.,Всегда с Лениным,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4561,6270,Бровка П.У.,Когда сливаются реки,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4562,6271,Буков Е.Н.,Избранные стихотворения,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4563,6272,Быков В.В.,Сотников,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4564,6273,Винокуров Е.М.,Избранные стихотворения,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4565,6275,Гамзатов Р.,Избранные стихотворения,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4566,6276,Гамсахурдиа К.,Десница великого мастера,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4567,6277,Герцен А.И.,Былое и думы,,76-77 ПВСШ,37,1976,8,,0,1,1,0
4568,6278,Гладков Ф.В.,Цемент,,76-77 ПВСШ,37,1976,10,*,0,1,1,0
4569,6279,Гоголь Н.В.,Мертвые души,том 1.,76-77 ПВСШ,37,1976,8,,1,1,1,1
4570,6280,Гоголь Н.В.,Шинель,,76-77 ПВСШ,37,1976,8,,1,1,1,1
4571,6281,Гончар О.Т.,Знаменосцы,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4572,6282,Гончаров И.А.,Мильон терзаний,,76-77 ПВСШ,37,1976,8,,1,1,1,1
4573,6283,Горбатов Б.Л.,Непокоренные,,76-77 ПВСШ,37,1976,10,*,0,1,1,0
4574,6284,Горький М.,Владимир Ильич Ленин,,76-77 ПВСШ,37,1976,10,,1,1,1,1
4575,6285,Горький М.,Дело Артамоновых,,76-77 ПВСШ,37,1976,10,*,1,1,1,1
4576,6286,Горький М.,Егор Булычев и другие,,76-77 ПВСШ,37,1976,10,*,0,1,1,1
4577,6287,Горький М.,Мать,,76-77 ПВСШ,37,1976,10,,1,1,1,1
4578,6288,Горький М.,На дне,,76-77 ПВСШ,37,1976,10,,1,1,1,1
4579,6289,Горький М.,Старуха Изергиль,,76-77 ПВСШ,37,1976,10,,1,1,1,1
4580,6290,Гранин Д.А.,Иду на грозу,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4581,6291,Грибоедов А.С.,Горе от ума,,76-77 ПВСШ,37,1976,8,,1,1,1,1
4582,6292,Гулям Г.,Избранные стихотворения,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4583,6293,Державин Г.Р.,Властителям и судиям,,76-77 ПВСШ,37,1976,8,,0,0,1,1
4584,6294,Державин Г.Р.,Памятник,,76-77 ПВСШ,37,1976,8,,1,1,1,1
4585,6297,Добролюбов Н.А.,Луч света в темном царстве,,76-77 ПВСШ,37,1976,9,*,1,1,1,1
4586,6298,Достоевский Ф.М.,Преступление и наказание,,76-77 ПВСШ,37,1976,9,,0,0,0,0
4587,6299,Евтушенко Е.А.,Избранные стихотворения,,76-77 ПВСШ,37,1976,10,,0,0,0,0
4588,6300,Есенин С.А.,Анна Снегина,,76-77 ПВСШ,37,1976,10,,0,0,0,0
4589,6301,Есенин С.А.,Каждый труд благослови удача,,76-77 ПВСШ,37,1976,10,,0,0,0,0
4590,6302,Есенин С.А.,"Не жалею, не зову, не плачу…",,76-77 ПВСШ,37,1976,10,,0,0,0,0
4591,6303,Есенин С.А.,Неуютная жидкая лунность,,76-77 ПВСШ,37,1976,10,,0,0,0,0
4592,6304,Есенин С.А.,Отговорила роща золотая…,,76-77 ПВСШ,37,1976,10,,0,0,0,0
4593,6305,Есенин С.А.,Письмо к матери,,76-77 ПВСШ,37,1976,10,,0,0,0,0
4594,6306,Есенин С.А.,Русь советская,,76-77 ПВСШ,37,1976,10,,0,0,0,0
4595,6307,Есенин С.А.,Собаке Качалова,,76-77 ПВСШ,37,1976,10,,0,0,0,0
4596,6308,Есенин С.А.,Спит ковыль. Равнина дорогая…,,76-77 ПВСШ,37,1976,10,,0,0,0,0
4597,6309,Есенин С.А.,Я иду долиной. На затылке кепи…,,76-77 ПВСШ,37,1976,10,,0,0,0,0
4598,6310,Жуковский В.А.,Море,,76-77 ПВСШ,37,1976,8,,1,0,1,1
4599,6311,Жуковский В.А.,Светлана,,76-77 ПВСШ,37,1976,8,,1,1,1,1
4600,6312,Заболоцкий Н.А.,Избранные стихотворения,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4601,6313,Закруткин В.А.,Матерь человеческая,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4602,6314,Залыгин С.П.,Соленая Падь,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4603,6315,Иванов Вс.Вяч.,Бронепоезд 14-69,,76-77 ПВСШ,37,1976,10,*,0,0,0,1
4604,6318,Казакевич Э.Г.,Звезда,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4605,6319,Капутикян С.Б.,Избранные стихотворения,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4606,6320,Карим М.,Избранные стихотворения,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4607,6321,Катаев В.П.,"Время, вперед!",,76-77 ПВСШ,37,1976,10,*,0,0,1,0
4608,6322,Киачели Л.,Гвади Бигва,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4609,6323,Кожевников В.М.,"Знакомьтесь, Балуев!",,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4610,6324,Кожевников В.М.,Март-Апрель,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4611,6325,Кожевников В.М.,Особое подразделение,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4612,6326,Колас Я.,Возмездие,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4613,6328,Корнейчук А.Е.,Платон Кречет,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4614,6329,Корнейчук А.Е.,Фронт,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4615,6330,Кочетов В.А.,Журбины,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4616,6331,Крымов Ю.С.,Танкер Дербент,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4617,6332,Кугультинов Д.Н.,Избранные стихотворения,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4618,6334,Кулиев К.,Избранные стихотворения,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4619,6335,Кулиев К.,Горская поэма о Ленине,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4620,6340,Лацис В.,Буря,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4621,6343,Леонов Л.М.,Нашествие,,76-77 ПВСШ,37,1976,10,*,0,1,1,0
4622,6344,Леонов Л.М.,Публицистика,,76-77 ПВСШ,37,1976,10,*,0,0,1,0
4623,6345,Леонов Л.М.,Русский лес,,76-77 ПВСШ,37,1976,10,*,0,0,1,0
4624,6346,Лермонтов М.Ю.,Выхожу один я на дорогу,,76-77 ПВСШ,37,1976,8,,1,1,1,1
4625,6347,Лермонтов М.Ю.,Герой нашего времени,,76-77 ПВСШ,37,1976,8,,1,1,1,1
4626,6348,Лермонтов М.Ю.,Дума,,76-77 ПВСШ,37,1976,8,,1,1,1,1
4627,6349,Лермонтов М.Ю.,"Из под таинственной, холодной маски…",,76-77 ПВСШ,37,1976,8,,0,0,1,1
4628,6350,Лермонтов М.Ю.,"Как часто, пестрою толпою окружен…",,76-77 ПВСШ,37,1976,8,,0,0,1,1
4629,6351,Лермонтов М.Ю.,Поэт,,76-77 ПВСШ,37,1976,8,,1,1,1,1
4630,6352,Лермонтов М.Ю.,Родина,,76-77 ПВСШ,37,1976,8,,1,1,1,1
4631,6353,Лермонтов М.Ю.,Смерть поэта,,76-77 ПВСШ,37,1976,8,,1,1,1,1
4632,6354,Ломоносов М.В.,Ода на день восшествия на престол императрицы Елизаветы Петровны,,76-77 ПВСШ,37,1976,8,,1,1,1,1
4633,6355,Ломоносов М.В.,Разговор с Анакреоном,,76-77 ПВСШ,37,1976,8,*,0,0,1,1
4634,6356,Луговской В.А.,Избранные стихотворения,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4635,6357,Макаренко А.С.,Педагогическая поэма,,76-77 ПВСШ,37,1976,10,*,1,1,1,1
4636,6358,Малышкин А.Г.,Люди из захолустья,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4637,6359,Малышко А.С.,Избранные стихотворения,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4638,6360,Марков Г.М.,Соль земли,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4639,6361,Марков Г.М.,Строговы,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4640,6362,Мартынов Л.Н.,Избранные стихотворения,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4641,6363,Марцинкявичус Ю.,Кровь и пепел,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4642,6364,Маяковский В.В.,Блэк энд уайт,,76-77 ПВСШ,37,1976,10,,0,0,1,1
4643,6365,Маяковский В.В.,Владимир Ильич Ленин,,76-77 ПВСШ,37,1976,10,,1,1,1,1
4644,6366,Маяковский В.В.,Во весь голос,,76-77 ПВСШ,37,1976,10,,1,1,1,1
4645,6367,Маяковский В.В.,Левый марш,,76-77 ПВСШ,37,1976,10,,0,0,1,1
4646,6368,Маяковский В.В.,О дряни,,76-77 ПВСШ,37,1976,10,,0,0,1,1
4647,6369,Маяковский В.В.,Письмо товарищу Кострову из Парижа о сущности любви,,76-77 ПВСШ,37,1976,10,,0,0,1,1
4648,6370,Маяковский В.В.,Прозаседавшиеся,,76-77 ПВСШ,37,1976,10,,1,1,1,1
4649,6371,Маяковский В.В.,Разговор с фининспектором о поэзии,,76-77 ПВСШ,37,1976,10,,1,1,1,1
4650,6372,Маяковский В.В.,Стихи о советском паспорте,,76-77 ПВСШ,37,1976,10,,0,1,1,1
4651,6373,Маяковский В.В.,Товарищу Нетте пароходу и человеку,,76-77 ПВСШ,37,1976,10,,1,1,1,1
4652,6374,Маяковский В.В.,Хорошо!,,76-77 ПВСШ,37,1976,10,,1,1,1,1
4653,6375,Межелайтис Э.,Избранные стихотворения,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4654,6376,Межиров А.П.,Избранные стихотворения,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4655,6377,Мележ И.П.,Дыхание грозы,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4656,6378,Мележ И.П.,Люди на болоте,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4657,6381,Некрасов В.П.,В окопах Сталинграда,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4658,6382,Некрасов Н.А.,Кому на Руси жить хорошо,,76-77 ПВСШ,37,1976,9,,1,1,1,1
4659,6383,Некрасов Н.А.,Памяти Добролюбова,,76-77 ПВСШ,37,1976,9,,1,1,1,1
4660,6384,Некрасов Н.А.,Поэт и гражданин,отрывок,76-77 ПВСШ,37,1976,9,*,1,1,1,1
4661,6385,Некрасов Н.А.,Элегия (Пускай нам говорит изменчивая мода),,76-77 ПВСШ,37,1976,9,,1,1,1,1
4662,6387,Николаева Г.Е.,Битва в пути,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4663,6388,Нилин П.Ф.,Жестокость,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4664,6390,Островский А.Н.,Гроза,,76-77 ПВСШ,37,1976,9,,1,1,1,1
4665,6391,Островский Н.А.,Как закалялась сталь,,76-77 ПВСШ,37,1976,10,,1,1,1,1
4666,6392,Писарев Д.И.,Базаров,,76-77 ПВСШ,37,1976,9,*,1,1,1,1
4667,6393,Погодин Н.Ф.,Кремлевские куранты,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4668,6394,Погодин Н.Ф.,Человек с ружьем,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4669,6395,Прокофьев А.А.,Избранные стихотворения,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4670,6396,Проскурин П.Л.,Судьба,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4671,6397,Пушкин А.С.,Анчар,,76-77 ПВСШ,37,1976,8,,1,1,1,1
4672,6398,Пушкин А.С.,Арион,,76-77 ПВСШ,37,1976,8,,1,1,1,1
4673,6399,Пушкин А.С.,Борис Годунов,,76-77 ПВСШ,37,1976,8,*,0,1,1,1
4674,6400,Пушкин А.С.,В Сибирь,,76-77 ПВСШ,37,1976,8,,1,1,1,1
4675,6401,Пушкин А.С.,Вновь я посетил,,76-77 ПВСШ,37,1976,8,,1,1,1,1
4676,6402,Пушкин А.С.,Вольность,,76-77 ПВСШ,37,1976,8,*,1,1,1,1
4677,6403,Пушкин А.С.,Деревня,,76-77 ПВСШ,37,1976,8,*,1,1,1,1
4678,6404,Пушкин А.С.,Дубровский,,76-77 ПВСШ,37,1976,8,*,1,1,1,1
4679,6405,Пушкин А.С.,Евгений Онегин,,76-77 ПВСШ,37,1976,8,,1,1,1,1
4680,6406,Пушкин А.С.,К А.П. Керн,,76-77 ПВСШ,37,1976,8,,1,1,1,1
4681,6407,Пушкин А.С.,К морю,,76-77 ПВСШ,37,1976,8,,1,0,1,1
4682,6408,Пушкин А.С.,"К Чаадаеву (Любви, надежды, гордой славы…)",,76-77 ПВСШ,37,1976,8,*,1,1,1,1
4683,6409,Пушкин А.С.,Капитанская дочка,,76-77 ПВСШ,37,1976,8,*,1,1,1,1
4684,6410,Пушкин А.С.,Маленькие трагедии,,76-77 ПВСШ,37,1976,8,*,0,0,1,1
4685,6411,Пушкин А.С.,Медный всадник,,76-77 ПВСШ,37,1976,8,*,1,1,1,1
4686,6412,Пушкин А.С.,На холмах Грузии лежит ночная мгла,,76-77 ПВСШ,37,1976,8,,0,0,1,1
4687,6413,Пушкин А.С.,Осень,,76-77 ПВСШ,37,1976,8,,1,1,1,1
4688,6414,Пушкин А.С.,Памятник,,76-77 ПВСШ,37,1976,8,,1,1,1,1
4689,6415,Пушкин А.С.,Пиковая дама,,76-77 ПВСШ,37,1976,8,*,1,0,1,1
4690,6416,Пушкин А.С.,Повести Белкина,,76-77 ПВСШ,37,1976,8,*,1,1,1,1
4691,6417,Пушкин А.С.,Пророк,,76-77 ПВСШ,37,1976,8,,1,1,1,1
4692,6418,Пушкин А.С.,Южные поэмы,,76-77 ПВСШ,37,1976,8,*,1,0,1,1
4693,6419,Пушкин А.С.,Я вас любил...,,76-77 ПВСШ,37,1976,8,,0,0,1,1
4694,6420,Радищев А.Н.,Путешествие из Петербурга в Москву,главы: Любани; Пешки; Спасская полесть; общий обзор с чтением отрывков из глав по выбору учителя,76-77 ПВСШ,37,1976,8,,1,1,1,1
4695,6421,Рзы Р.,Избранные стихотворения,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4696,6422,Рождественский Р.И.,Избранные стихотворения,,76-77 ПВСШ,37,1976,10,*,0,0,0,0
4697,6423,Рылеев К.Ф.,Гражданин,,76-77 ПВСШ,37,1976,8,,1,1,1,1
4698,6424,Рылеев К.Ф.,Иван Сусанин,,76-77 ПВСШ,37,1976,8,,1,0,1,1
4699,6425,Рылеев К.Ф.,Наливайко,отрывки,76-77 ПВСШ,37,1976,8,,0,0,1,1
